data,ticker,fechamento_ajustado,EV_EBIT,ROIC,EBIT_EV,valor_de_mercado,year,month
2018-09-28,PLAS3,5.0,-9.90211,0.50942,-0.10098857718203494,24850000.0,2018,9
2018-10-29,PLAS3,7.4,-10.183,0.50942,-0.09820288716488265,36778000.0,2018,10
2018-11-30,PLAS3,7.41,-8.66406,1.0347,-0.11541932996770568,36877400.0,2018,11
2018-12-28,PLAS3,8.4,-8.756,1.0347,-0.11420740063956145,41748000.0,2018,12
2019-01-31,PLAS3,8.4,-8.72785,1.0347,-0.11457575462456389,40257000.0,2019,1
2019-02-28,PLAS3,9.21,-8.90048,1.0347,-0.11235349104767384,49401800.0,2019,2
2019-03-29,PLAS3,7.6,-3.8363,1.83862,-0.2606678309829784,37772000.0,2019,3
2019-04-30,PLAS3,5.0,-3.73027,1.83862,-0.26807710969983406,24452400.0,2019,4
2019-05-31,PLAS3,4.78,-1.84166,-1.87929,-0.5429883909082024,59764250.0,2019,5
2019-06-28,PLAS3,5.04,-1.86255,-1.87929,-0.536898338299643,62622000.0,2019,6
2019-07-31,PLAS3,6.19,-1.95793,-1.87929,-0.5107434892973702,75668250.0,2019,7
2019-08-30,PLAS3,6.88,-1.79955,-19.53961,-0.5556944791753494,85484000.0,2019,8
2019-09-30,PLAS3,6.83,-1.7832,-19.53961,-0.5607895917451773,83247500.0,2019,9
2019-10-31,PLAS3,6.55,-1.7514,-19.53961,-0.5709717939933767,78898750.0,2019,10
2019-11-29,PLAS3,6.42,-1.92505,15.04267,-0.519467026830472,79768500.0,2019,11
2019-12-30,PLAS3,7.45,-2.02353,15.04267,-0.4941859028529352,92566250.0,2019,12
2020-01-31,PLAS3,7.52,-2.07421,15.04267,-0.4821112616369606,99151500.0,2020,1
2020-02-27,PLAS3,7.69,-2.04648,15.04267,-0.4886439154059654,95548250.0,2020,2
2020-03-31,PLAS3,5.0,37.01979,0.03808,0.027012578947638546,57776250.0,2020,3
2020-04-30,PLAS3,4.5,36.51336,0.03808,0.027387235795336282,54545750.0,2020,4
2020-05-29,PLAS3,4.3,36.33806,0.03808,0.027519355738858928,53427500.0,2020,5
2020-06-30,PLAS3,5.22,11.16807,0.23901,0.0895409860432465,65231250.0,2020,6
2020-07-31,PLAS3,4.79,10.79915,0.23901,0.0925998805461541,58397500.0,2020,7
2020-08-31,PLAS3,4.75,83.36743,0.04189,0.011995092088121224,58397500.0,2020,8
2020-09-30,PLAS3,4.3,81.39681,0.04189,0.012285493743550884,53551750.0,2020,9
2020-10-30,PLAS3,4.27,81.19469,0.04189,0.01231607633454848,53054750.0,2020,10
2020-11-30,PLAS3,4.81,-15.69832,3.80027,-0.06370108393764427,60634000.0,2020,11
2020-12-30,PLAS3,5.64,-16.40328,3.80027,-0.06096341707268303,70077000.0,2020,12
2021-01-29,PLAS3,5.05,-15.85601,3.80027,-0.06306756870107928,62746250.0,2021,1
2021-02-26,PLAS3,4.56,-15.40149,3.80027,-0.06492878286451505,56658000.0,2021,2
2021-03-31,PLAS3,5.18,-2.58181,15.54266,-0.3873251711008943,65852500.0,2021,3
2021-04-30,PLAS3,9.41,-3.1017,15.54266,-0.3224038430538092,109340000.0,2021,4
2021-05-31,PLAS3,15.19,-4.20037,3.52555,-0.23807426488618857,181405000.0,2021,5
2021-06-30,PLAS3,18.3,-4.86207,3.52555,-0.2056737151048833,233093000.0,2021,6
2021-07-30,PLAS3,16.96,-4.57576,3.52555,-0.21854293057328184,210728000.0,2021,7
2021-08-31,PLAS3,13.27,-6.01717,1.95545,-0.16619108318362286,166370750.0,2021,8
2021-09-29,PLAS3,12.45,-5.81143,1.95545,-0.17207468729727451,154691250.0,2021,9
2021-10-29,PLAS3,9.82,-5.23581,1.95545,-0.1909924156911729,122013500.0,2021,10
2021-11-30,PLAS3,11.0,-6.49336,0.51735,-0.15400347431838063,133196000.0,2021,11
2021-12-30,PLAS3,10.77,-6.50627,0.51735,-0.15369789449254334,133817250.0,2021,12
2022-01-27,PLAS3,10.9,-6.53986,0.51735,-0.15290847204680222,135432500.0,2022,1
2022-02-24,PLAS3,9.99,-6.30477,0.51735,-0.15861006824991236,124125750.0,2022,2
2022-03-31,PLAS3,9.34,-7.29914,0.35023,-0.13700244138350545,116173750.0,2022,3
2022-04-29,PLAS3,8.3,-6.97982,0.35023,-0.1432701702909244,103127500.0,2022,4
2022-05-31,PLAS3,7.71,-10.50945,0.58659,-0.09515245802587197,101263750.0,2022,5
2022-06-29,PLAS3,7.58,-10.30595,0.58659,-0.09703132656378112,94181500.0,2022,6
2022-07-29,PLAS3,6.7,-9.99177,0.58659,-0.10008236778869009,83247500.0,2022,7
2022-08-31,PLAS3,9.2,-18.51724,0.22814,-0.054003728417409934,121765000.0,2022,8
2022-09-30,PLAS3,9.09,-18.20539,0.22814,-0.054928787573350527,115552500.0,2022,9
2022-10-27,PLAS3,9.25,-18.1742,0.22814,-0.0550230546599025,114931250.0,2022,10
2022-11-29,PLAS3,11.81,105.51213,-0.03421,0.00947758328829112,146739250.0,2022,11
2022-12-29,PLAS3,9.5,98.14515,-0.03421,0.010188990490105725,118037500.0,2022,12
2023-01-30,PLAS3,10.19,100.34568,-0.03421,0.009965551083016229,126610750.0,2023,1
2023-02-06,PLAS3,9.0,96.55056,-0.03421,0.010357267736199561,111825000.0,2023,2
2023-03-31,PLAS3,8.0,107.36827,-0.02292,0.009313738593347923,104991250.0,2023,3
2023-04-27,PLAS3,8.8,108.58131,-0.02292,0.009209688112991084,109340000.0,2023,4
2023-05-30,PLAS3,8.5,-139.43176,0.03151,-0.007171967132882781,105612500.0,2023,5
2023-06-30,PLAS3,7.8,-139.68936,0.03151,-0.007158741367273786,106358000.0,2023,6
2023-07-28,PLAS3,8.1,-137.71441,0.03151,-0.007261404235039747,100642500.0,2023,7
2023-08-29,PLAS3,8.0,7.40022,-3.2851,0.13513111772352715,99400000.0,2023,8
2023-09-15,PLAS3,8.0,7.40022,-3.2851,0.13513111772352715,99400000.0,2023,9
2023-10-19,PLAS3,7.6,7.32859,-3.2851,0.136451895930868,95672500.0,2023,10
2021-03-31,PLPL3,5.61,9.0428,0.25061,0.11058521696819569,1274557440.0,2021,3
2021-04-30,PLPL3,6.3,9.85707,0.25061,0.10145002521033127,1397111040.0,2021,4
2021-05-31,PLPL3,6.07,7.67117,0.24527,0.1303582113289107,1297025600.0,2021,5
2021-06-30,PLPL3,5.75,7.62607,0.24527,0.1311291399108584,1288855360.0,2021,6
2021-07-30,PLPL3,5.01,6.64515,0.24527,0.15048569257277863,1111152640.0,2021,7
2021-08-31,PLPL3,3.84,5.6344,0.23148,0.1774811869941786,870130560.0,2021,8
2021-09-30,PLPL3,3.34,4.99283,0.23148,0.20028721186180984,759832320.0,2021,9
2021-10-29,PLPL3,2.8,4.18492,0.23148,0.23895319384838898,620938240.0,2021,10
2021-11-30,PLPL3,2.82,4.10514,0.23468,0.24359705150128866,639321280.0,2021,11
2021-12-30,PLPL3,2.99,4.2414,0.23468,0.23577120762012546,663832000.0,2021,12
2022-01-31,PLPL3,3.5,4.66152,0.23468,0.2145223017384887,739406720.0,2022,1
2022-02-25,PLPL3,2.9,4.12785,0.23468,0.24225686495391066,643406400.0,2022,2
2022-03-31,PLPL3,2.67,3717.62017,0.18936,0.00026898928730527085,608682880000.0,2022,3
2022-04-29,PLPL3,2.69,4.34188,0.18936,0.23031497876495896,596427520.0,2022,4
2022-05-31,PLPL3,2.55,5.06987,0.14563,0.19724371630830773,559661440.0,2022,5
2022-06-30,PLPL3,1.87,3.89335,0.14563,0.2568482155470225,398299200.0,2022,6
2022-07-29,PLPL3,2.37,4.6082,0.14563,0.21700447029208803,496342080.0,2022,7
2022-08-31,PLPL3,2.83,5.76236,0.13019,0.17354000791342436,602555200.0,2022,8
2022-09-30,PLPL3,3.94,7.27074,0.13019,0.13753758214432094,804768640.0,2022,9
2022-10-31,PLPL3,4.44,7.62117,0.13019,0.1312134488536537,851747520.0,2022,10
2022-11-30,PLPL3,3.6,7.31358,0.11496,0.13673194249601425,763917440.0,2022,11
2022-12-29,PLPL3,3.88,7.6935,0.11496,0.12997985312276597,812938880.0,2022,12
2023-01-31,PLPL3,4.53,8.35836,0.11496,0.11964069506458205,898726400.0,2023,1
2023-02-28,PLPL3,4.28,8.485,0.11496,0.11785503830288746,915066880.0,2023,2
2023-03-31,PLPL3,5.63,8.59784,0.13604,0.11630828208015037,1198982720.0,2023,3
2023-04-28,PLPL3,5.96,8.91329,0.13604,0.11219201888416062,1250046720.0,2023,4
2023-05-31,PLPL3,7.53,9.45911,0.15418,0.10571819124632231,1491068800.0,2023,5
2023-06-30,PLPL3,9.53,11.76354,0.15418,0.08500842433485158,1909793600.0,2023,6
2023-07-31,PLPL3,11.38,13.84315,0.15418,0.07223789383196744,2287667200.0,2023,7
2023-08-31,PLPL3,10.43,9.20901,0.1848,0.10858930547366114,1975155520.0,2023,8
2023-09-29,PLPL3,9.39,8.96997,0.1848,0.1114830930315263,1917963840.0,2023,9
2023-10-20,PLPL3,8.11,8.06503,0.1848,0.12399209922343749,1701452480.0,2023,10
2011-11-30,PMAM3,49.81,39.03893,0.03781,0.025615456161324095,947955518.0,2011,11
2011-12-29,PMAM3,47.71,38.76328,0.03781,0.025797610522122996,941571979.0,2011,12
2012-01-31,PMAM3,55.31,44.55196,0.03781,0.022445701603251572,1075626295.0,2012,1
2012-02-29,PMAM3,54.18,44.96544,0.03781,0.022239302006162955,1085201603.0,2012,2
2012-03-30,PMAM3,51.43,-20.21382,-0.00167,-0.0494711044226178,1014982676.0,2012,3
2012-04-30,PMAM3,47.06,-18.29618,-0.00167,-0.05465621785531188,925613132.0,2012,4
2012-05-31,PMAM3,36.07,-9.61851,-0.01038,-0.10396620682413388,702189272.0,2012,5
2012-06-29,PMAM3,35.58,-9.61851,-0.01038,-0.10396620682413388,702189272.0,2012,6
2012-07-31,PMAM3,35.58,-10.49997,-0.01038,-0.09523836734771624,759641122.0,2012,7
2012-08-31,PMAM3,35.26,-9.96834,-0.01091,-0.1003176055391369,686230425.0,2012,8
2012-09-28,PMAM3,41.57,-11.46841,-0.01091,-0.08719604548494517,820284741.0,2012,9
2012-10-31,PMAM3,55.15,-14.21855,-0.01091,-0.07033065959609101,1066050986.0,2012,10
2012-11-30,PMAM3,65.66,-4.90446,-0.09934,-0.20389604564009084,1228831227.0,2012,11
2012-12-28,PMAM3,80.22,-6.11811,-0.09934,-0.16344916975994223,1583117632.0,2012,12
2013-01-31,PMAM3,84.1,-6.27119,-0.09934,-0.1594593689554933,1627802404.0,2013,1
2013-02-28,PMAM3,84.91,-5.97597,-0.09934,-0.16733685075393617,1541624630.0,2013,2
2013-03-28,PMAM3,89.76,-9.35011,-0.05989,-0.10695061341524323,1771432028.0,2013,3
2013-04-30,PMAM3,94.94,-9.73039,-0.05989,-0.1027708036368532,1851226264.0,2013,4
2013-05-31,PMAM3,93.81,-12.79352,-0.04651,-0.07816457081397458,1934212269.0,2013,5
2013-06-28,PMAM3,72.62,-9.78837,-0.04651,-0.10216205558228796,1433104470.0,2013,6
2013-07-31,PMAM3,73.43,-9.55868,-0.04651,-0.10461695547920842,1394803237.0,2013,7
2013-08-30,PMAM3,68.9,-14.80517,-0.02298,-0.06754397281490182,1359693773.0,2013,8
2013-09-30,PMAM3,77.96,-16.58919,-0.02298,-0.06028021862429691,1563967016.0,2013,9
2013-10-31,PMAM3,77.47,-16.53344,-0.02298,-0.06048348075173709,1557583477.0,2013,10
2013-11-29,PMAM3,84.1,12.72307,0.07745,0.07859738254996632,1659720098.0,2013,11
2013-12-30,PMAM3,84.26,12.7416,0.07745,0.07848307904815721,1662911868.0,2013,12
2014-01-31,PMAM3,67.93,10.6294,0.07745,0.09407868741415319,1299050154.0,2014,1
2014-02-28,PMAM3,57.09,11.72047,0.06785,0.08532081051357156,1149036991.0,2014,2
2014-03-31,PMAM3,59.68,12.03936,0.06785,0.08306089360231773,1200105302.0,2014,3
2014-04-30,PMAM3,59.36,11.93971,0.06785,0.08375412803158536,1184146455.0,2014,4
2014-05-30,PMAM3,47.55,23.4881,0.03718,0.04257475061839825,938380209.0,2014,5
2014-06-30,PMAM3,46.9,23.29121,0.03718,0.042934652171355635,925613132.0,2014,6
2014-07-31,PMAM3,42.86,21.4699,0.03718,0.04657683547664405,807517663.0,2014,7
2014-08-29,PMAM3,36.39,21.44333,0.03213,0.046634547899043664,718148120.0,2014,8
2014-09-30,PMAM3,34.13,20.80768,0.03213,0.048059178149606294,679846886.0,2014,9
2014-10-31,PMAM3,36.55,20.54283,0.03213,0.04867878476334566,663888039.0,2014,10
2014-11-28,PMAM3,42.54,31.9795,0.00385,0.031270032364483495,839435357.0,2014,11
2014-12-30,PMAM3,39.95,30.57902,0.00385,0.032702159846849245,788367047.0,2014,12
2015-01-30,PMAM3,31.54,26.02748,0.00385,0.03842093049346306,622395037.0,2015,1
2015-02-27,PMAM3,38.82,8.8684,0.04029,0.11275991159622932,766024661.0,2015,2
2015-03-31,PMAM3,47.71,9.92731,0.04029,0.10073222252553814,900078976.0,2015,3
2015-04-30,PMAM3,62.27,8.55085,0.07526,0.11694743797400257,1232022996.0,2015,4
2015-05-29,PMAM3,65.66,8.85141,0.07526,0.11297635066051624,1295858385.0,2015,5
2015-06-30,PMAM3,64.69,8.71616,0.07526,0.11472942213084661,1267132460.0,2015,6
2015-07-31,PMAM3,44.48,13.43821,0.03576,0.07441467278752155,944763748.0,2015,7
2015-08-31,PMAM3,34.93,11.62149,0.03576,0.08604748616571542,689422195.0,2015,8
2015-09-30,PMAM3,33.32,11.03106,0.03576,0.09065311946449389,606436190.0,2015,9
2015-10-30,PMAM3,45.12,12.10312,0.04456,0.08262332357276471,890503668.0,2015,10
2015-11-30,PMAM3,36.55,11.65522,0.04456,0.08579846626661702,810709433.0,2015,11
2015-12-30,PMAM3,35.58,11.04608,0.04456,0.09052985312436629,702189272.0,2015,12
2016-01-29,PMAM3,30.73,10.5086,0.04456,0.09516015454009098,606436190.0,2016,1
2016-02-29,PMAM3,26.04,12.41512,0.04648,0.08054694598199615,459614796.0,2016,2
2016-03-31,PMAM3,28.14,13.08288,0.04648,0.07643576949417866,555367879.0,2016,3
2016-04-29,PMAM3,28.79,13.33175,0.03195,0.0750089073077428,568134957.0,2016,4
2016-05-31,PMAM3,26.86,12.70292,0.03195,0.07872205760565287,501107799.0,2016,5
2016-06-30,PMAM3,27.71,12.88258,0.03195,0.07762420260537874,520258415.0,2016,6
2016-07-29,PMAM3,37.06,14.52952,0.03195,0.06882539822375412,695805734.0,2016,7
2016-08-31,PMAM3,30.77,9.62977,-0.06099,0.10384464011082299,564943187.0,2016,8
2016-09-30,PMAM3,26.86,9.31254,-0.06099,0.10738208909706697,510683107.0,2016,9
2016-10-31,PMAM3,29.24,41.93624,-0.08947,0.023845723889409257,552176110.0,2016,10
2016-11-30,PMAM3,27.54,41.30481,-0.08947,0.02421025541577361,523450185.0,2016,11
2016-12-29,PMAM3,25.84,40.46292,-0.08947,0.024713985051004726,485148952.0,2016,12
2017-01-31,PMAM3,24.48,39.97181,-0.08947,0.025017631175570983,462806566.0,2017,1
2017-02-24,PMAM3,22.78,39.20007,-0.08947,0.025510158527778142,427697102.0,2017,2
2017-03-31,PMAM3,22.95,-61.06009,-0.13194,-0.016377309630562286,430888872.0,2017,3
2017-04-28,PMAM3,22.1,-60.58365,-0.13194,-0.016506103544438145,414930025.0,2017,4
2017-05-31,PMAM3,22.1,-22.34067,-0.16387,-0.04476141494413552,421313563.0,2017,5
2017-06-30,PMAM3,22.44,-22.30368,-0.16387,-0.04483565043974806,418121794.0,2017,6
2017-07-31,PMAM3,27.54,-13.47254,-0.07623,-0.07422505333070081,523450185.0,2017,7
2017-08-31,PMAM3,26.86,-13.37986,-0.07623,-0.0747391975700792,507491338.0,2017,8
2017-09-29,PMAM3,26.52,-13.32425,-0.07623,-0.07505112858134605,497916030.0,2017,9
2017-10-31,PMAM3,25.16,-6.33965,0.00037,-0.1577374145260385,839373858.0,2017,10
2017-11-30,PMAM3,25.16,-6.26836,0.00037,-0.15953136067488147,812121460.0,2017,11
2017-12-28,PMAM3,27.03,-6.41095,0.00037,-0.15598312262613187,866626256.0,2017,12
2018-01-31,PMAM3,26.69,-6.38243,0.00037,-0.15668013593568594,855725297.0,2018,1
2018-02-28,PMAM3,26.69,-7.69343,0.01848,-0.1299810357668816,1081626017.0,2018,2
2018-03-29,PMAM3,25.33,-7.53194,0.01848,-0.13276791902219084,1026511316.0,2018,3
2018-04-30,PMAM3,21.93,-6.63154,0.00776,-0.1507945364123567,900081242.0,2018,4
2018-05-30,PMAM3,16.15,-6.00249,0.00776,-0.16659752869225938,657751677.0,2018,5
2018-06-29,PMAM3,19.04,-6.30803,0.00776,-0.15852809831278547,775454608.0,2018,6
2018-07-31,PMAM3,21.42,-6.89255,0.02881,-0.14508418509840335,837767925.0,2018,7
2018-08-31,PMAM3,20.06,-6.82569,0.02881,-0.14650533499177373,810073118.0,2018,8
2018-09-28,PMAM3,21.76,-7.00956,0.02881,-0.14266230690656762,886233838.0,2018,9
2018-10-31,PMAM3,24.99,-23.96616,0.0058,-0.041725499621132464,997013068.0,2018,10
2018-11-30,PMAM3,24.99,-24.14188,0.0058,-0.041421794822938396,1017784173.0,2018,11
2018-12-28,PMAM3,23.8,-23.73187,0.0058,-0.04213742954095063,969318260.0,2018,12
2019-01-31,PMAM3,23.46,-23.43901,0.0058,-0.04266391797264475,934699751.0,2019,1
2019-02-28,PMAM3,24.82,-43.65504,0.02003,-0.022906862529504038,955470857.0,2019,2
2019-03-29,PMAM3,24.82,-44.50082,0.02003,-0.02247149603085966,1010860472.0,2019,3
2019-04-30,PMAM3,23.8,-375.79606,0.04311,-0.002661017787147635,997013068.0,2019,4
2019-05-31,PMAM3,20.67,-360.87295,0.04311,-0.0027710583461575604,879717413.0,2019,5
2019-06-28,PMAM3,21.88,-362.32381,0.04311,-0.002759962145463198,891121157.0,2019,6
2019-07-31,PMAM3,22.99,-373.0498,0.04311,-0.002680607254044902,975427409.0,2019,7
2019-08-30,PMAM3,41.99,24.79767,0.05342,0.04032636937260638,1736320176.0,2019,8
2019-09-30,PMAM3,31.2,21.5944,0.05342,0.046308302152409886,1259131921.0,2019,9
2019-10-31,PMAM3,27.5,21.02814,0.05342,0.04755532348557694,1174776285.0,2019,10
2019-11-29,PMAM3,27.23,14.49351,0.06931,0.06899639907793212,1181886808.0,2019,11
2019-12-30,PMAM3,29.09,14.86409,0.06931,0.06727623419933546,1262617967.0,2019,12
2020-01-31,PMAM3,25.46,14.1309,0.06931,0.07076690090510866,1102891803.0,2020,1
2020-02-28,PMAM3,20.15,13.08293,0.06931,0.07643547737395216,874587557.0,2020,2
2020-03-31,PMAM3,10.86,21.04605,-0.0315,0.04751485433133533,493935802.0,2020,3
2020-04-30,PMAM3,11.07,21.15601,-0.0315,0.04726789219706363,507390995.0,2020,4
2020-05-29,PMAM3,10.28,39.15132,-0.0502,0.02554192297986377,446191568.0,2020,5
2020-06-30,PMAM3,13.37,41.04008,-0.0502,0.02436642423698979,597236962.0,2020,6
2020-07-31,PMAM3,12.9,40.70357,-0.0502,0.024567869599644455,570326576.0,2020,7
2020-08-31,PMAM3,11.3,-24.01423,-0.12183,-0.041641976444799604,499578302.0,2020,8
2020-09-30,PMAM3,10.1,-23.43967,-0.12183,-0.042662716667939436,422319451.0,2020,9
2020-10-30,PMAM3,9.51,-10.95388,-0.18197,-0.0912918527498932,412770604.0,2020,10
2020-11-30,PMAM3,10.57,-11.246,-0.18197,-0.08892050506846878,502616571.0,2020,11
2020-12-30,PMAM3,10.0,-11.02303,-0.18197,-0.09071915798106328,434038490.0,2020,12
2021-01-29,PMAM3,9.2,-10.91013,-0.18197,-0.09165793624823902,399315411.0,2021,1
2021-02-26,PMAM3,8.86,-10.86215,-0.18197,-0.09206280524573865,384558102.0,2021,2
2021-03-31,PMAM3,9.16,-13.58368,-0.08866,-0.07361775306838796,401051565.0,2021,3
2021-04-30,PMAM3,18.43,-14.02388,-0.11388,-0.0713069421586608,1017820259.0,2021,4
2021-05-31,PMAM3,16.5,-12.81791,-0.11388,-0.07801583877558822,668419275.0,2021,5
2021-06-30,PMAM3,14.88,-12.76697,-0.11388,-0.07832712068721082,653661966.0,2021,6
2021-07-30,PMAM3,14.37,-18.05493,-0.08344,-0.055386534315004274,623713310.0,2021,7
2021-08-31,PMAM3,13.45,-17.69264,-0.08344,-0.05652067752466562,556003306.0,2021,8
2021-09-30,PMAM3,10.33,-17.15151,-0.08344,-0.05830390443756848,454872338.0,2021,9
2021-10-29,PMAM3,9.5,-16.92392,-0.08344,-0.05908796543590374,412336566.0,2021,10
